have it better here	3
bound to happen	1
marred by	1
doe not look very good	1
must	2
systematic campaign of violence	0
free and fair	3
fraud tainted	0
fraud	1
flawed	1
going to the dog	0
have just got to	2
unfair	1
waging	2
daylight robbery	1
runaway	3
flawed	1
rigged	1
should	2
just about every shady tactic in the book	0
sent packing	1
biggest electoral fraud	1
credible	3
manipulation	1
trumped up	1
violence	1
legitimate	3
tough	1
ahh	2
intimidation	1
not immediately denouncing	0
the last thing	1
straighten this mess out	1
should	2
true	2
ever witnessed in my life	2
justice must be done	4
i am a jailed president	1
wa wrong	1
chavez wa right	3
an interruption of the constitutional order	1
would damage	1
mercurial strongman	0
a victory for democracy	3
to ensure the full exercise of democratic right	3
it 's over	4
dire effect	0
should adhere	2
pure fiction	1
at the least	2
great deal more	2
cause for concern	2
destruction	1
hurt	1
pushing	2
clearly	2
front man	2
world 's best chance	4
very serious threat	0
pressure	2
must	2
a bigger question	2
could damage	2
totally unrealistic budget wa prepared	0
we would be digging ourselves out of the ruin at this time	0
did his best to undermine confidence	1
one can only speak of mismanagement	0
there is little doubt	2
argentine proportion	0
the second front is essential	2
would have to be drastically revised and curtailed	1
came to naught	1
so we still have a way to go	2
ha much more than just an economic dimension	2
budget wa a disaster	0
fall far short of	1
already clear	2
warning light are flashing	1
well on it way	2
it is a sign of serious economic trouble	1
bloated budget	1
a great political triumph	4
beyond reasonable bound	1
where is that management	2
with good economic management israel should have little trouble	3
is it any wonder	2
those who bet on the dollar will lose	0
all the talk of big cut	2
unless drastic measure are taken we are on the way	0
false premise regarding anticipated government revenue	1
worst unrest	1
valued ally and friend	3
that make them about a dangerous a a person can be in modern time	0
if it were not for	2
compare poorly	1
clearly	2
contrast greatly	2
wa very strong about this	3
provoked	1
for the argument of convenience	2
should face neither a military tribunal nor the death penalty	2
clearly violate	0
a casualty of his own government 's attempt to maintain favor in washington	0
the extent to which this guy 's legal right are being subjugated to the australian government 's shuttle diplomacy with the u	0
could fray the bilateral goodwill	1
pathetic in that	0
markedly different	1
you have to be realistic	2
double standard	1
a traitor	0
he wa not a traitor	2
he is an australian citizen and australia is not the 51st state of america	0
you will have people saying	2
a naive patently stupid young man who chose the wrong hero	0
damage to the international coalition against terrorism	1
in a way our government ha not been	1
double standard	1
frankly	2
different standard	2
before we commit before we approve of this we have got to sort this out	2
inflicted terrible death and pain on people on this continent	0
violating	1
they should be brought to justice	4
humane	3
the lack of respect for the human person	0
under any convention	2
haven not already violated	1
to remember the real issue sept 11	2
should not forget the horror	1
humanely	3
they are still human being	2
i say to myself 'would we allow that if canadian troop were taken	0
let 's remember that	2
outsource our moral obligation	1
quite the contrary	2
treating people this way	1
turn a blind eye	1
it is unacceptable for canada to allow any ambiguity in policy	0
no evidence	2
back on track	3
patience	3
boiled over	2
nettlesome challenge	1
get out	0
get out	0
beleaguered	2
engulfed	2
keep up the hope	3
ha to	2
carry considerable risk	2
were callous	0
is a telling example of a new and perhaps risky approach	0
the inevitable	1
wa no use	2
then we will talk	2
it 's fair to say	2
economic contagion	0
will always find a way	2
should have acted sooner	2
tough love	2
would be a reluctant financial firefighter	1
wa no time to abandon	2
became too interventionist	1
doomed	1
you can not just keep throwing money at these problem and hope they will go away	2
perhaps chaos	1
only when it became clear	2
abandoning an ally	1
suffer the consequence of it own economic mismanagement	1
abandon	1
reckless	1
should not bet on a bailout	2
if you are big enough	2
we needed a different approach	2
financial disaster	0
every possibility	2
a great hope for prosperity	3
legitimate	3
it must be regarded a an unambiguous message by the international community that the rule of democracy will be upheld in every part of the world	4
the opposition member have a loaded gun at their head with mr mugabe 's finger on the trigger	0
rigging the election	1
what should be	2
what is critical at the moment is to see how we can restore legitimacy	2
maintains the commonwealth 's credibility	3
bad decision	1
more sanction should be imposed	1
his band of thug that have brutalized the people of zimbabwe	0
a bad decision	1
which mean an indefinite suspension from the commonwealth a ban on travel for mugabe 's crony and to freeze their personal asset	0
never	1
for once canada need to lead	2
indefinitely	2
sat on the fence for month	0
must now deal with	2
a slap on the wrist	0
resulted in many people being killed or tortured that didn not need to be	0
should	2
rigged	0
should	2
ha no legitimacy	1
must push for punitive action against mr mugabe	0
high level of politically motivated violence	0
at the more severe end	2
stolen an election	1
will profit a well	3
not a price worth paying	1
only a fraction	3
can be abated	3
just	2
crucial	2
deviate	1
likely	2
would still soar	1
better way	3
only	2
generally benefit	3
every other	2
expected to protect	3
rip off	1
should	2
frighten	0
pose little threat	3
plucked straight from	2
frightening	1
far from being conceived	0
nothing to be gained	2
costly burden	1
non farming canadian most of whom spend at least part of the winter month scraping ice off their car chopping firewood and shovelling their walk	2
or even eliminated	3
authoritative	2
impossible	0
even if	2
sacrifice	0
give or take a trillion	1
abating	3
slight	2
would drag down the economy	1
unfair	1
the most reasonable path for the time being	3
ha failed for a decade now	1
may not be what everyone want	1
appears to be another faith based initiative we should have faith that major corporation will line up to volunteer	0
what look like voluntary will actually be coercive	1
will allow emission to increase without any time frame eternally	1
merely reflects	1
something finally on the table	2
common sense	3
very likely influenced	2
would not do is require anything of anybody	2
best news	3
a valentine to the coal and oil industry	0
work hard and with honesty	4
no more	1
work with all my might	4
enough	1
devastating	1
only a devaluation can help	2
learnt a lesson	3
symbol of power	2
more attentive	3
seem to be	2
especially	2
hard to forecast	2
proclaimed himself	1
so quick	2
time will tell	2
astonishing	2
really	2
the plotter	1
no doubt	2
should not be afraid of persecution	3
but nobody could suppose	2
patronizing	1
learnt a lesson	2
committed one more mistake	1
the plotter	1
care very little	1
finally rewarded	1
not delighted	2
thoroughly	2
profit from	1
clear since the very beginning	2
oligarchic elite	0
witch hunting	1
we were soft	0
small blow against	2
today more than ever	2
we also owe those in uniform the resource they need to maintain a very high state of readiness	4
would violate international standard prohibiting cruel inhuman or degrading treatment	0
no question	2
unacceptable	1
spirit of cooperation and understanding	3
gross misstatement	0
reject	1
sit in judgement	2
cornered	1
that 's a fair deal	3
only if africa show better governance and democracy	2
all wa not lost	3
courageous stand	4
uplift	3
he can work with his troubled neighbor	1
flawed	1
despite overwhelming evidence of voter intimidation and manipulation of poll	0
grand bargain	3
richest and most powerful	2
morgan tsvangirai with trying to kill him	0
would have been in jeopardy if	1
stop his repression	0
will only	2
new better run	3
opprobrium	1
should not be condoned	1
bring hope for african economic renewal and greater democracy	4
without the rule of law and fair election in africa no amount of aid can help it	2
will help renew	3
such desperation	1
grand bargain	3
need to press	2
without just compensation	1
reflects widespread disgust	1
rigged	1
exemplary	3
biased propaganda	1
unfair	1
against	1
systematically stealing	0
destroyed	0
despite	2
biased propaganda	1
once prosperous	3
sanction against	1
riddled with irregularity	0
seriously flawed	0
achieving social harmony	3
seeking revenge	1
inhumanely	1
seems to be creating a legal limbo	1
little is clear however	2
they are a bit of a tangle	1
is worrying	1
severely reduces	1
if u pow were ever kept under these condition	2
is a unclear a the view through the darkened goggles they were made to wear	2
in all it glory	2
should be presumed	2
manner that is reasonably consistent	3
in fact	2
downplayed	1
honest	3
gunned down	0
interestingly	2
wooed	1
only time will tell	2
little to offer	1
should	2
loved one	3
serious	2
rather flimsy	0
appears complicit	1
potentially	2
massacre	0
destabilizing	1
one thing is certain	2
muscle flexing	0
more alarming fault	0
took on the appearance of	2
losing currency	1
given the death toll	2
alienated	1
choked off	0
certainly called for	3
most unfortunate	0
overcome	3
grieving	1
powerful	2
dramatic	2
and	2
crony	1
quite valid	3
great fanfare	0
successful	3
undermine	1
topple	1
exalted	4
collapsed	3
help of the almighty god	4
legitimate	3
legitimate	3
resorting to	1
not an acceptable	1
anti democractic	1
victory of justice and freedom	4
not in conformity with	1
not intent on revitalizing it economy	1
his victory wa a triumph against the west and white	4
never again shall zimbabwe be a colony	2
thanks to the people of zimbabwe	3
avoid deepening	1
rigged	1
not you sir and not the one person in 10 downing st tony blair	0
we have dealt a stunning blow to imperialism	4
had been tainted by month of political violence and intimidation last minute change to electoral law and the disenfranchisement of ten of thousand of voter in harare	0
bitterly fought	1
it is our people who decide who must say so	2
prof	2
desperation of the people	0
catastrophic	0
removed from the reality	1
real challenge	2
utterly	1
unable to come to term	1
conquered	2
defies logic	2
onslaught of the international credit vulture	0
richest	3
enormous	2
tear it member apart	0
precarious	1
it wa time for someone else	2
to the contrary	3
very difficult situation	2
threatened to choke	1
there wa no doubt	2
tougher	2
ha eroded the government 's ability	1
irrefutable	3
equal footing	3
safeguarding	3
axis of evil	0
axis of evil	0
should be	2
bound to be serious	1
should be	2
should not be	2
should follow	3
axis of evil	0
to put it mildly	1
widespread abuse	0
very odd	1
very low	2
massif	2
unprecedented	0
cosying up	1
dump	1
hurt	1
obvious disagreement	1
should not	2
actually went far enough	1
dump	1
bother	2
so how can they	2
how could anybody	1
great	3
great	3
sense of danger	2
kill an american	0
humane	2
culturally appropriate	3
wrong	2
if i let it get to me	1
defeated	1
very hard time	0
muslim fanatic	0
just chilling out	2
sworn enemy	2
brand new	2
propaganda	2
never allowed	1
aren not well understood	2
need more study	2
at least	3
cooler than it might have been	2
make significant headway	2
booming	2
not another ice age	2
daring	2
axis of evil	0
axis of evil	0
evil empire	0
that axis of evil statement	1
craving for blood	0
imprudence	1
like kid	1
like hitler 's threat	0
one should do everything possible	2
enemy	0
devil 's empire	0
half of the world	2
put an end	1
take revenge	0
looked like one of hitler 's	0
overshadow	1
rather fashionable	2
thug	1
devastatingly sarcastic	0
seems content to be back home on the rock playing with his bag of marble and collecting his parliamentary pension	0
don not need the kind of politician brian tobin had become	0
no tear will be shed in this corner	0
overreacting	1
his favourite newfie	1
sensible serious voice in cabinet	3
though mr tobin ha finally mastered the diapering process his baby who is 15 year old is not amused	1
him ha not been pretty	1
should	2
plight of	1
one of the most unstable	1
competent and scrupulously honest	4
more pressing matter	2
imperil	1
vitriol	1
day one brian decides it 's finally time to learn how to diaper the baby	1
must now move to it next stage	2
but that doesn not necessarily make them inhumane	2
bodes well	3
a hearty thumb up	2
antic	1
humanely	3
no tear for tobin but some for al qaeda	1
can trust	3
flighty opportunistic and lacking in commitment to his job a a member of parliament	0
sensible	3
the status of golden boy	1
betrayal	0
must	2
harsh	1
his career wa like a rough sea with high and low and never calm	0
made too many enemy	1
walked on too many toe	1
don not mean that 's so	1
might very well	2
incessant irritant	1
nor is there any worry	2
world of change	2
terror compound	1
serious offer	2
bit more dangerous	1
publicity stunt	1
not a concern	2
a notorious a devil 's island	1
a serious offer ''	2
like alcatraz or devil 's island	1
good thing	3
american imperialist	1
like a boom town	3
so called	1
push the island to the edge	0
play into the hand	1
extremist	1
promote	3
provocative	1
conspicuous	2
provocative enough	1
troublemaking	1
inalienable	2
fodder	1
obviously overshadow	0
provocation	1
so called	1
menace	0
those who sow the wind will reap a whirlwind	0
more dangerous	1
the impression	2
ever increasing	2
truly	2
the latest tour o naut to buckle up and place his tray table in the upright locked position	2
welcome to the dawn of space tourism	2
not exactly the waldorf astoria	2
grand	3
will never boast the creature comfort of a stretch limo	2
you need a strong growing	2
now vanquished	2
dangerous	1
possibly suicidal	1
perfectly willing to kill themselves	2
hard line	1
humanely	3
must	2
masterminding	1
anti western	1
with full respect for	3
war on	1
hardline	1
dangerous	1
every effort would be made	2
must	2
horrible	0
a bid to save his presidency	2
firing indiscriminately	1
to assure	3
not tolerable	1
defenceless	1
feeling of uncertainty	1
telling lie	1
a power vacuum	1
the final straw	2
threatened to cripple	1
disastrous	1
revolutionary leader	3
beautiful historic coincidence	4
botched coup	1
acquires special relevance this year	3
chavez a friend and his closest political ally	3
failed coup	1
have written a page of dignity and honor	4
simply used old draft	1
failure to ratify	1
to put it mildly	1
turn it again into an irritant	1
serious	1
poor	1
before judging others	2
credible	2
certain circle	1
one get the impression	2
demonstrated little respect for basic human right	0
odious	0
odious	0
sacrifice	2
rigged	1
victory	3
manipulation	1
victory	3
have to	2
pillar of	2
bright	3
defeated	3
back down	1
long struggle	2
violating human right	0
safeguard	2
more than anything because	2
rig	1
i will have won	4
cracking down	1
prejudging	1
press ahead	3
safeguarding	2
forced him	2
compatriot	3
sovereignty and land in spirit	4
most important heritage	4
controversial	2
ha perfectly accomplished	3
anti american doctrine	0
hard to see	2
imbibed them amidst the safety and leisure	1
more muted and often self satisfied	1
wa no surprise to me	2
wa mistreating it hostage	0
it is a canker in the heart that spread by vanity through the human soul turning worldly into spiritual failure	0
huge	2
hardly	2
joining the fray	1
would be nothing without the chic and prestige conferred by elite u s university	0
closer to hypocrisy than to murderous hatred	0
a land of freedom and opportunity	3
wilfully ignoring geneva convention	0
for all it flaw	2
any reasonable person could object	2
from british lord down to humble skinhead	0
again and again	2
common enemy of all civilized men and woman	0
flavour of conspiracy	1
almost single handedly	2
is especially true	2
second only to the terrorism itself	0
regardless of race colour or creed	2
wisely	3
that wa horrible	0
it is wrong	1
root cause	2
let me pause only briefly to allow that america is imperfect like all earthly thing	2
to be sought in the murk of the individual human soul not in the external of political argument	2
after the collapse of all their argument	1
in praise of those amn yankee	4
that goodness truth and beauty may be found in every country and town	3
have committed many sin	1
great evil on open display	0
the magnitude of the threat they pose	1
can never be right to indulge this disease	0
the mistake is to assume	1
making liberal use of the but construction	1
left ha compounded anti americanism into dogma	0
something so petty	1
secretly behind every local misfortune	1
the american vulgarity	0
must look	2
perhaps the best evidence	2
mendacious	0
catastrophe	0
damn yankee	0
animated by a common cause	2
anyone would	2
champion of freedom	4
wa essentially right	2
action is more eloquent than word	2
have to realize	2
tyranny	0
confers a comforting sense of personal and national vindication when no other prop can be found	0
perfect example	2
world 's most prominent self styled palestinian refugee	1
are not good in themselves	2
what begin to happen when we hate our friend	0
over something a petty a envy	0
most open	3
born to every earthly advantage	2
a different league from the terrorist strike	2
the gitmo gandhi	1
might doe not make right	2
is himself a product of	2
the sometime master of paradox	2
preferred destination of the world 's emigrant for the better part of the past two century	2
their confusion of end and mean	1
let u even sometimes expect more	2
catastrophe	0
by fraud	0
cowed	1
it 's shameful	0
it would be madness to hold election now	0
grind on	1
very important part	2
shameful	0
should	2
we are millimeter away from a civil war	1
being power hungry	0
until all those above u stop stealing argentina ha no way out	0
of more misery	0
had to	2
stay together	3
too serious to subject argentina to the pressure of quick election	2
bloodshed	1
help the peronists in a national salvation government	2
storm the castle	0
a contest between immovable force	2
rig	1
clearly	2
it doe not take a vivid imagination	1
steal this election	0
most disturbing	1
intolerable	0
certainly not	2
very definitely	2
take to the street	1
would not allow	1
but it 's time to take a ride	2
independence	3
by failing to hold firm	1
would be far more effective if	2
unfortunately	1
have taken a disastrous toll	0
relatively prosperous and free	3
an economic beacon	3
not a basket case	0
freedom	3
explosive	0
ugly travesty	0
increasingly tyrannical	0
intimidated and beaten	0
in vain	1
deeply flawed	0
systematically wrecked	0
ignore the consequence	1
suffer	1
lined up for hour	2
blessed	3
swelling tide	2
misrule	1
desperate	1
thug and fraud	1
turned thug	1
violent	1
incited	0
compounded the problem	1
highly destructive	0
cannot	1
damage	1
radically	2
launched a broad assault	0
positive	3
important	2
positive	3
ton of very precious and very sophisticated	2
it 's a proud freedom day	3
a need for african to embrace the future and the importance of education and especially science and mathematics	2
i can not imagine anything that could surpass that	4
amazingly roomy	3
i have truly never seen anything a beautiful a the earth from space	4
my stomach wa in a real knot	0
using violence intimidation special law and dirty trick to fix the two day election	0
vote rigging	1
storm to victory	4
undermining the integrity and independence	0
an arrogant little fellow	0
will have a political burial here tomorrow	0
we will bury	0
try to destroy	0
blatant campaign of intimidation	0
wholesale rigging of the vote	0
the latest intimidation intended to steal the election	0
how can you not	2
a puppet of london	0
terrorist	1
risked the full weight of the law	1
by any mean	1
interfering	1
blatant campaign of violence intimidation and manipulation	0
especially true	2
it is the palestinian	2
consecrate violence and counter violence	0
despite the peril	1
challenge of the current stage	2
clearly obvious	2
occupation	0
it is to be noted	2
campaign of suppression	0
could have	2
despite israel 's provocation	1
colonialism	0
impossible	2
beleaguered	1
preserve it dignity and national unity	2
frail excuse and pretext	0
evade the peace process	2
doe not agree with the ideology of expansion	2
surrounded to the point of strangulation	0
difficult israeli demand	1
clear self restraint and abidance	3
injured score	1
ideology wa explicitly embraced	3
contradicts the effort to calm down the situation	0
even against vehicle transporting pregnant woman in labor and against unarmed citizen	0
above every other consideration	2
imposed by military force	0
implicitly encouraged	3
bloodbath	0
palestinian hand that is stretched for peace	0
seek peace	3
provocation	0
sending out a clear message of peace that is loud and clear	4
despite the ramification	2
resort to all mean to impede the march for peace	0
slaughter of more than	0
realize their national aspiration	3
clear and do not need further clarification or explanation	1
more credible	3
evil	0
axis of evil	0
very unlikely	2
since the tongue is an extension of the heart	2
united states' hostility to islam	0
axis of evil	0
axis of evil	0
remove suspicion	1
self destructive	0
represents the official policy	2
better indication	2
controversy	2
not devoid of slip of the tongue	1
carefully written	2
at the expense	0
not a successful choice	0
more indicative	2
would not be out of necessity	1
keeping it good and evil from everyone else	3
not viable	1
carefully studied	2
collapse from within	1
longest destructive war	0
living in isolation	1
viable	3
antagonize	0
purpose of intimidation and exaggeration	0
studied from every aspect	2
improvised	2
progressing	2
extremist inclination	0
axis of evil	0
axis of evil	0
may take military action	2
would be difficult because	1
the biggest concern	1
the 'axis of evil	0
cannot refuse offering cooperation	4
to fight against international terrorism	1
judging from the lesson we learned	2
reflect the firm resolve	3
eradication	1
to buckle down	2
need to settle	2
to tighten the noose around the axis of evil	0
the axis of evil	0
initiated by the visitor themselves	2
would not escalate into war	2
quasi official status	2
will eventually happen	2
mellowed	2
peaceful unification	3
with respect to the principle of democracy and freedom	3
will benefit	3
could be attributed	2
voluntary	3
parliamentarian	1
still tense relationship	0
our renegade province	0
cannot prevent	3
special state to state relation	2
no matter in what capacity	2
bogged down	2
so worried	0
official visit	2
pressure mount	2
so called stop over tactic	1
will not resort	1
private diplomacy	1
would be easier	3
a convenient electoral tool	0
axis of evil	0
not a man who like to improvise	1
deeper the international crisis the better	1
such a bellicose president	0
rhetorical petard	0
no master of eloquence	1
convenient electoral tool	1
an excuse to pursue another unilateral offensive	1
but why	2
extremely well prepared	3
the american empire	1
undoubtedly strong and well thought out	4
genuine	2
axis of evil	0
surely not just rhetoric	2
will surely be on the president 's lip	1
will have trouble wriggling out of the need to explain and justify	0
sound clumsy	1
launching a new budget deficit era	2
between civilization and barbarity	0
evil empire	0
may even get better	1
becoming more powerful by the day	2
there are shade of gray	2
stopped washington	2
see the world in term of good and evil state	1
it wa time european government spoke up	2
a war criminal	0
unilateralist overdrive	0
created misery	0
very serious matter	2
deserve justice and to be treated a war criminal	0
suffered	0
can not divide the world between the good and the evil	2
unrealistic	1
significant result	3
axis of evil	0
dangerously absolutist and simplistic stance	0
should finish warlordism	2
should be put on trial	2
crucial	2
would not dilute it backing	3
an integral part	2
harmed	1
by force if necessary	1
failed to defend	1
should not be a member	2
gain the upper hand	1
took advantage	1
such a mindset will impair	1
would not dilute	3
protected from knock	3
getting better	3
unfavorable	1
failed	1
would be harmed	1
took advantage	1
integral	2
use the situation to gain the upper hand	1
koizumi say 'no' to bush stick to kyoto protocol	1
only benefit corporate america	1
must stop war	0
out now	0
own mistake	2
any degree of co responsibility	2
put 450 000 fellow citizen out of work	2
there is no will to discus it	1
want more money for themselves	0
uncontrollable social situation	0
by cheating	0
there is no more room for shady deal	2
the cheater were the imf	4
uncontrollable social situation	0
they cannot tell u that they did not know what wa going on	2
they must know	2
is infiltrating	2
must be reasonable thing	2
held them up a an example	2
is not very responsible	2
doe not mean	1
only possible	2
divided between friend and enemy of the sole superpower	2
violated human right	0
the radical wing of anti castro exile	0
far from condemning	1
had indeed brought it on himself	0
the short lived interim president bos of boss	1
grim year	0
apparent change of doctrine	2
lapsing back into the grim year	0
would exert excessive influence	1
tried to limit the damage	2
his brother jeb need in order to secure his reelection	0
there can be no doubt	2
wa a good thing for the hemisphere	4
relegating the defense of democratic principle to a subordinate place	0
laden with threat	0
wa unwise enough	1
an obsession fidel castro 's downfall	0
already placed him in the evil camp	0
by some ironical trick of history	1
bore the responsibility for the confused event	0
fomented or backed by the cia and the pentagon	0
undisguised pleasure displayed	0
overshadowed by the midst of the tragic event	1
prof	2
playing the part of a thug who is feared by all and who like to punish anyone that complains about his behavior	0
not useful	1
never gave u politician the right	1
that is why	2
of course she knew who should learn a lesson from this situation	2
tough blow	0
it is certainly playing game	0
triumphantly returned to power at the request of his own people	4
the united state doe not want to learn the lesson	1
venezuela 's strong slap on the face of the united state	4
both ridiculous and odd because they all seemed to be playing game	0
she wa playing game	0
the failed coup attempt that the united state first blessed and then disavowed	0
in protest against the israeli holocaust against palestinian civilian	0
conspicuous policy of playing game	1
it is worth mentioning	2
those who are not with him are against him	0
palestinian victim a terrorist	0
it continues to twist the logic of thing by turning a blind eye to israeli murderer and describing palestinian victim a terrorist	0
got the message	2
suffer from unfair u policy	1
betrayed the hope of his people	0
would be negative too	2
suffering from tick bite fever	2
relentless	2
cataclysmic consequence	0
very little doubt	2
conspicuous	1
preach democracy to the entire planet	0
disobeying uncle sam	0
dethroning	1
intricate international game	2
exercising dictatorial power	0
dramatic upsurge	1
all important	2
old bullying	1
reverted	1
pro american	3
ever deteriorating	1
dictatorial tactic	1
more than apparent that	2
in compliance	1
in mass	2
crime of war	1
confirms	2
what happened in bosnia herzegovina is being repeated on a larger scale	1
a crime against humanity	0
masterminded	1
the entire arab world	2
premeditated massacre	0
crime of war	0
carnage	0
should not tolerate	1
not selective	3
should be tried by an international tribunal	1
regardless of	2
israel 's atrocity	0
not applied for political cultural and ideological consideration	1
the israeli criminal of war	0
proof that international law protects human being	1
prevent such a development	3
all kind of provocative activity	0
responsible	1
reflect negatively	0
such israeli infraction	0
violation	0
such a likelihood	2
grown tremendously	2
other aggressive act against lebanon	0
so called blue line	2
usually committed	1
such animosity	0
can still break through	3
we have made no secret	2
right of the ally	2
mate up with terrorist organization	0
could become embarrassing	1
judging for themselves	2
how could it threaten	2
regime that they deserve	3
could not threaten	2
horrible attack	0
could destroy entire planet	0
exactly	2
such a concept get u nowhere	0
should go	1
one of the most dangerous place on earth	0
would be useful if	3
axis of evil	0
people who love freedom	3
is the most bellicose and heinous u president	0
wa only intended to fan up war hysteria	0
simplistic	1
we cannot allow	0
an adventure in iraq	2
it could not be a threat	2
they cannot be trusted	0
what need to happen	2
war freak	0
would act if	2
may put back by year	0
we can not allow	0
and not the contrary	2
they are seeking unilaterally to become the master of the world	0
it is the united state that is threatening	1
nation that aren not transparent	1
will come with u if	2
the world will be much safer	4
want to sweep aside all competitor from other country	0
resolve all issue peacefully	3
people say thing	2
to thwart	4
axis of evil	0
any adventure	0
undivided support	4
history ha given u a unique opportunity to defend freedom	4
not the other way round	2
the head of an empire of evil	0
wanting to exercise world dictatorship	0
axis of evil	0
nation with a terrible history	0
nation that are so dictatorial	0
willing to starve their people	0
promote world peace and security	2
smoothly	3
a friend	3
keep calm	2
need not be nervous	2
should be resolved peacefully	2
promoter stabilizer and balancer	3
in his view	2
won not be sacrificed	3
any possible	2
fully grasp	3
exceptionally generous	4
unprecedented	3
is almost earth shattering	2
bold	3
whether there is a ceasefire or not	2
inhumane	0
moribund	1
unprecedented	0
merit more	2
warm peace not a cold peace	1
devastating	0
ha lost control	1
stuck for 18 month on ground zero	0
must have rocked the hall of power	2
no one to speak to	2
whether there is merit	2
it demand immediate action	2
immediate	2
oppression	0
certifiably dead	1
sitting on the fence	1
some seem doubtful	1
oppressive	0
a difficult a it may be	1
commendable	3
axis of evil	0
sabre rattling	0
unilateral	2
reawakened	2
the ground must be shaking	2
immediate	2
true value	2
critical	2
defend freedom	3
objective and circumspect	3
a bold challenge	3
emphatically	2
caution	3
axis of evil	2
could be hobbled	1
axis of evil	0
the future is clouded	2
not irrelevant	2
opportunity	3
axis of evil	2
solid evidence	2
unrelenting resolve	2
sheepishly	2
got the impression	2
now requires action rather than mere lip service	0
history gave	2
not only will	2
axis of evil	0
important not only	2
axis of evil	0
should refrain	2
strong	2
aid for terrorist	1
resolute	3
definitely	2
axis of evil	0
far from perfect	1
explosive move	0
an enemy	0
provoke	1
to step back	2
dashed to piece	0
based on it term	1
deal a stinging slap on the face	1
clearly indicates	2
against palestinian terrorism everywhere it exists	0
must act immediately	2
ha put west asia on the brink of another war	0
ha been clear for some time	2
will only	1
dangerous course of action	1
strike at the heart	1
lie and by deceiving	0
launch effort to make cyprus a friendship bridge	3
give up	2
throw u from the island	1
a if it wa a greek cypriot republic	1
should not condemn	2
greek dagger that is thrust into the heart of anatolia	0
can t be a minority if there is no nation	0
we fought for half of our life	0
a gift to those who stole the cyprus government	0
were considered a nonexistent by many country	1
struggle started to annihilate turk in cyprus	0
a if it wa a minority	0
a if everything there were going fine	3
with such a prime minister	2
must finally see	2
the ideal of a world kingdom	0
have all suffered the same fate	1
they are able to do whatever they want with country by mean of the imf	0
in the hand of the force of money	1
this country can only be dragged along but won not get anywhere	0
will not have the same fate a	1
these three musketeer	1
befallen	1
no one ha the right to wage war against the history of this nation	0
those who are really behind it all those who are behind this business use the imf	1
very well	2
this country cannot be brought to prosperity	0
just when	2
had been instrumental	2
social explosion	1
if through him they are able to orient turkey in any way they choose	1
experience the same fate	1
even though aware of the allegation concerning him	1
the actual death blow	1
fantasy of a world kingdom	0
social explosion	1
will not be the same a	1
until the imf brought them to the point of death	0
must see	2
toy with the world in palm of their hand	0
to do away with	1
it will just be dragged along	0
it delivered that blow and hit argentina	0
reckless	0
no one will fall for their act	2
try to threaten national dignity to the end	0
this in fact signifies	2
axis of evil	0
it is the united state	2
should stop these act and making remark	2
impartial	3
an axis of evil	0
to such an extent	2
divert the arrow aimed at them	2
he inevitably had to leave	2
in order to escape	2
will only invite worse criticism and rejection	0
the number one country in wmd and ballistic missile sale and concerned technology sale	0
an axis of evil	0
driven out by the anti bush hot wind from around the world	2
predicament	1
preposterous	0
simply a blatant act of the world 's worst rogue state to do someone harm	0
cornered	3
inflicted nuclear disaster on humankind	0
even within	2
the u imperialist war maniacs' conspiracy	0
have crafted out of this	2
axis of evil	0
provoked by the fact	1
spew	0
can never dampen or bend	4
perpetrates spiteful conduct of all kind worldwide	0
clinging to a new conspiracy	0
there is no question	2
absurd	1
vicious	0
the most	2
smear their own face	2
indeed the ring leader and empire of evil	0
dignified	3
going haywire to dominate the world	0
in such a complex state	1
the war maniac	0
imperialist war maniac	0
should not have made	2
absolutely do not go	1
u imperialist war maniac	0
a everyone know	2
it cannot be anything but gangster like logic	0
all kind of vicious conduct	0
unjust	0
a a matter of fact	2
nonsense	0
another diversionary tactic	1
how accustomed they are to trickery	0
the world 's biggest exporter	1
to heed	2
targeted killing	1
expand peace and security	3
to stop	2
injustice	1
to stop violation	2
embark on trampling upon human right of civilian	0
heavy human loss	0
bitter experience	1
to honor	3
heavy loss	1
dry up the root of terrorism	4
devastating	0
certain country resort to	1
wa a turning point	3
is dependent on honoring	2
honoring	3
no peace will be established without honoring	2
prohibition	1
force and weapon had the last say	1
could bring about a confrontation for power	1
perfect agreement	2
reflects the collapse	2
chavez' incapacity	1
a bad or worse	1
necessary	2
incapable leader	1
pessimistic	1
pessimistic again	1
show the strength of	2
responsible for the country 's problem	1
forceful mean	1
most telling	2
resounding and sustained fall	1
most urgent and indispensable	2
proved to be	2
crisis	1
even the eagerness	2
no right	0
whole range	2
declining to comply	1
from the very start	2
far reaching	2
appropriate serious and worthy measure	3
most important	2
beneficial	3
180 country worldwide	2
if there ever existed any possibility	2
must be said	2
lacking validity	2
abandonment	1
huge	2
discrediting	1
in fact unprecedented	1
life of humankind	2
more serious	1
at least	2
promotion of world security improvement of economic condition defusing regional and global crisis and conflict checking unleashed competition for rearmament reduction of the gap between the mainstream and peripheral country	3
weak	1
legitimate and competent	3
paradoxical	2
perhaps even more so	2
got out of hand	1
concocted	0
peace and stability of the world	3
most remarkable	2
powerful	2
in fact poverty	0
nor even the european union	2
doe not entitle	1
undeniable	2
worldwide	2
and above all	2
